wav_filename,wav_filesize,transcript
/home/jia/project/backend/audios/test/1249120_43883861_70946243.wav,136578,when i go to stand  my head starts swirling
/home/jia/project/backend/audios/test/1249120_17632529_98635389.wav,124876,i'm not feeling good i can't take my breath
/home/jia/project/backend/audios/test/1249120_1853182_75011889.wav,104070,my back got injured while i was lifting at the gym
/home/jia/project/backend/audios/test/1249120_18386513_29050397.wav,77322,there pain in my foot
/home/jia/project/backend/audios/test/1249120_21665495_26803481.wav,202114,i just can't seem to get warm   even when everyone around me is warm i always feel cold 
/home/jia/project/backend/audios/test/1249120_42783052_31365843.wav,131116,i feel pain in my foot
/home/jia/project/backend/audios/test/1249120_39142299_69327378.wav,178374,there's swelling in my neck and it hurts 
/home/jia/project/backend/audios/test/1249120_41150153_41850383.wav,76504,my knee doesn't want to bend well 
/home/jia/project/backend/audios/test/1249120_20518958_50636369.wav,118932,my joints ache whenever it is cold
/home/jia/project/backend/audios/test/1249120_33251186_38544667.wav,210306,i cannot breathe because of this dull ache below my left shoulder 
/home/jia/project/backend/audios/test/1249120_43719934_38272043.wav,112002,i hate my acne 
/home/jia/project/backend/audios/test/1249120_43620482_79444288.wav,142040,i feel depressed when i see my hair falling out
/home/jia/project/backend/audios/test/1249120_43604449_43843054.wav,267650,my son got a tattoo several weeks ago and the skin around it is raised and hot and it looks infected 
/home/jia/project/backend/audios/test/1249120_6338946_66648466.wav,139308,i feel a sharp pain in my head when i think too hard 
/home/jia/project/backend/audios/test/1249120_40401830_76951996.wav,158424,i feel a burning sensation in my guts about   hours after each meal 
/home/jia/project/backend/audios/test/1249120_22345789_45339660.wav,151624,i get a knee pain when i walk a lot
/home/jia/project/backend/audios/test/1249120_30766630_30649963.wav,163514,i couldn't stop shaking or unclench my jaw  that's how cold i was 
/home/jia/project/backend/audios/test/1249120_43883861_96282257.wav,229420,i had a collision while playing soccer   my knee buckled and now it's unstable 
/home/jia/project/backend/audios/test/1249120_13842059_36985247.wav,73772,i feel dizzy and out of sight
/home/jia/project/backend/audios/test/1249120_15004831_33938813.wav,161154,i was playing football and injuried with joint pain 
/home/jia/project/backend/audios/test/1249120_41221824_37385657.wav,169346,the last time i clipped my toenails  i cut them too short and now i have an infected nail 
/home/jia/project/backend/audios/test/1249120_39438102_28198473.wav,174808,there is this pain that radiates from my chest up to my left arm 
/home/jia/project/backend/audios/test/1249120_42210938_89856373.wav,98348,i can't move my shoulder because of pain
/home/jia/project/backend/audios/test/1249120_43402738_109736151.wav,210306,i can't hear out of my ear properly  i feel like there is something in it causing irritation 
/home/jia/project/backend/audios/test/1249120_1853182_94150189.wav,148652,my wound was infected when i was planting some flowers in my garden
/home/jia/project/backend/audios/test/1249120_43698316_101462703.wav,128386,i have pain in my chest that saddens me 
/home/jia/project/backend/audios/test/1249120_43612961_21374408.wav,98126,stomach pain after drinking milk
/home/jia/project/backend/audios/test/1249120_43316708_47379867.wav,128386,my chest hurts when i go to take a breath
/home/jia/project/backend/audios/test/1249120_41087148_22778780.wav,120194,i feel cold when the night comes
/home/jia/project/backend/audios/test/1249120_15965551_50224784.wav,94252,my entire body is freezing 
/home/jia/project/backend/audios/test/1249120_43825820_91878667.wav,207576,the pain is intense especially when i go down the stairs  it feels like something has snapped inside my knee 
/home/jia/project/backend/audios/test/1249120_6338946_30170052.wav,147500,i don't have the energy to do the things that i used to
/home/jia/project/backend/audios/test/1249120_35408915_93001874.wav,128386,i'm having a hard time reading because the letters are all fuzzy
/home/jia/project/backend/audios/test/1249120_43788827_94993106.wav,86238,pain in the large neck
/home/jia/project/backend/audios/test/1249120_21665495_39422484.wav,213036,i have a sharp pain and clicking sound in my ankle joint when i try to stand on it and walk 
/home/jia/project/backend/audios/test/1249120_43995026_64719516.wav,71042,i cut myself and i'm bleeding 
/home/jia/project/backend/audios/test/1249120_28006404_76723058.wav,112986,the crushing sensation on my heart leaves me breathless 
/home/jia/project/backend/audios/test/1249120_30766630_45836275.wav,101098,i'm injured i can't play sports
/home/jia/project/backend/audios/test/1249120_39142299_91265421.wav,255650,i've got a hard time to breath  am i having a heart attack 
/home/jia/project/backend/audios/test/1249120_29672643_12038970.wav,169458,i feel cold and chills even though my clothes are heavy
/home/jia/project/backend/audios/test/1249120_21665495_41928469.wav,147500,after playing football  i have muscle pain with my both legs 
/home/jia/project/backend/audios/test/1249120_33905644_67705518.wav,109272,my acne itches and oozes 
/home/jia/project/backend/audios/test/1249120_40725179_108204132.wav,124876,i feel a tightness in my chest
/home/jia/project/backend/audios/test/1249120_41336418_17908476.wav,109272,these red spots on my cheeks are new  what is it 
/home/jia/project/backend/audios/test/1249120_36929821_71763250.wav,185730,i had a cold the last time i travelled by plane and i still have a discomfort in my ears 
/home/jia/project/backend/audios/test/1249120_43612961_46598529.wav,193236,i have front head pain and when i get it the light bothers me 
/home/jia/project/backend/audios/test/1249120_39675900_84254781.wav,46466,i feel a pain in my back
/home/jia/project/backend/audios/test/1249120_38042052_49136980.wav,136578,i have an ear ache when showering
/home/jia/project/backend/audios/test/1249120_15830408_30764038.wav,158424,i feel muscle pain every time i make an extra effort 
/home/jia/project/backend/audios/test/1249120_38042052_49402336.wav,174808,i have a neck pain when i sit in front of my laptop 
/home/jia/project/backend/audios/test/1249120_42554554_66291243.wav,240344,i wake up with a stiff neck every morning   massage helps but then a couple of days later it's back again 
/home/jia/project/backend/audios/test/1249120_44093933_18035754.wav,166616,i have a scab on the back of my hand that just won't go away 
/home/jia/project/backend/audios/test/1249120_1853182_105033949.wav,92182,i break out on my face very frequently
/home/jia/project/backend/audios/test/1249120_17632529_34804800.wav,118932,i have a dull ache in my head
/home/jia/project/backend/audios/test/1249120_28006404_14116749.wav,110014,i have a neck pain when i sit in front of my laptop 
/home/jia/project/backend/audios/test/1249120_29289135_74049944.wav,166616,my face break out badly every month around my cycle 
/home/jia/project/backend/audios/test/1249120_43995026_50393243.wav,76504,i feel dizzy whenever i stand up 
/home/jia/project/backend/audios/test/1249120_43898158_72678743.wav,169346,i'm very worried that i'll go bald soon  am i very sick 
/home/jia/project/backend/audios/test/1249120_39142299_105908594.wav,121904,it itches inside my ears 
/home/jia/project/backend/audios/test/1249120_6338946_73054929.wav,144770,i feel pain in my shoulders when i write on the keyboard 
/home/jia/project/backend/audios/test/1249120_39740177_22075222.wav,226690,there must be something wrong with my blood circulation  i have to wear socks even on the hottest days  my toes are frozen 
/home/jia/project/backend/audios/test/1249120_43105396_60363465.wav,76504,i hate my acne 
/home/jia/project/backend/audios/test/1249120_43825820_44998707.wav,148866,i can't stand up  i feel my brain is moving inside my skull 
/home/jia/project/backend/audios/test/1249120_38548574_57378591.wav,32812,i feel a pain in my neck
/home/jia/project/backend/audios/test/1249120_40184183_98247306.wav,234882,i have a problem in seeing objects it is too difficult to see
/home/jia/project/backend/audios/test/1249120_43918153_82596264.wav,207576,my grandmother last year went to hospital because she was having a hard time breathing
/home/jia/project/backend/audios/test/1249120_35408915_100241241.wav,87426,i have acne all over my face
/home/jia/project/backend/audios/test/1249120_29672643_10522271.wav,202152,when i wake up in the morning i feel dizzy
/home/jia/project/backend/audios/test/1249120_35832653_55189130.wav,101080,i've had this cough for two weeks 
/home/jia/project/backend/audios/test/1249120_33905644_82425628.wav,161154,when i'm doing sport i have pain under my skin
/home/jia/project/backend/audios/test/1249120_43719934_49681718.wav,117464,my muscles in my lower back are aching 
/home/jia/project/backend/audios/test/1249120_36929821_16892530.wav,131116,when i eat i feel my stomach hurts
/home/jia/project/backend/audios/test/1249120_39154234_35585696.wav,90156,i cut myself and i'm bleeding 
/home/jia/project/backend/audios/test/1249120_35832653_69209091.wav,68312,i cant breathe
/home/jia/project/backend/audios/test/1249120_43620482_83629897.wav,139308,i can't carry anything i have a pain in my shoulder
/home/jia/project/backend/audios/test/1249120_27392644_26489438.wav,85378,when i remember her i feel down
/home/jia/project/backend/audios/test/1249120_29672643_42421014.wav,219984,when i tried to take care if my hair i found that it is falling out
/home/jia/project/backend/audios/test/1249120_6338946_17384843.wav,152962,i feel cold and chills even though my clothes are heavy
/home/jia/project/backend/audios/test/1249120_43951421_68342721.wav,128386,i have a split on my thumb that will not heal 
/home/jia/project/backend/audios/test/1249120_43453425_14616566.wav,150232,when i stand up too quickly i feel as though i'm going to faint 
/home/jia/project/backend/audios/test/1249120_29672643_68612563.wav,184318,my lungs feel heavy like they are filled with mucus
/home/jia/project/backend/audios/test/1249120_42783052_66813342.wav,163884,whenever i stand up i feel dizzy 
/home/jia/project/backend/audios/test/1249120_43719934_107981080.wav,188460,when i carry heavy things i feel like breaking my back
/home/jia/project/backend/audios/test/1249120_43995026_97504136.wav,131116,i have a dull ache in my stomach   it gets worse after i eat 
/home/jia/project/backend/audios/test/1249120_40184183_102133589.wav,87426,my wound opened up again
/home/jia/project/backend/audios/test/1249120_39740177_30950193.wav,120194,when i play football i have muscle pain 
/home/jia/project/backend/audios/test/1249120_40663048_53363963.wav,84696,i tried to put my glasses to see more clear but cant find any change
/home/jia/project/backend/audios/test/1249120_43951421_60254225.wav,73772,my hair falling out
/home/jia/project/backend/audios/test/1249120_43856216_76137031.wav,204844,every morning when i wake up my neck feels like i slept on in wrong 
/home/jia/project/backend/audios/test/1249120_27392644_84663890.wav,126338,i feel dizzy whenever i stand up 
/home/jia/project/backend/audios/test/1249120_36929821_103042724.wav,90156,i feel pain in my back
/home/jia/project/backend/audios/test/1249120_40401830_29860072.wav,136578,the crushing sensation on my heart leaves me breathless 
/home/jia/project/backend/audios/test/1249120_36214391_56079501.wav,245804,i had a collision while playing soccer   my knee buckled and now it's unstable 
/home/jia/project/backend/audios/test/1249120_44027675_43743940.wav,92888,when i stand up too quickly i start to feel dizzy and light headed
/home/jia/project/backend/audios/test/1249120_36929821_68942435.wav,136578,my muscle in my shoulder burns when i move my arm 
/home/jia/project/backend/audios/test/1249120_42210938_34940989.wav,136578,my knee catches and hurts when i first stand up after sitting 
/home/jia/project/backend/audios/test/1249120_44088493_82957741.wav,136578,i fell off my bike and since then i had hard  knee pain
/home/jia/project/backend/audios/test/1249120_39142299_87446835.wav,104070,in the morning my respiration is loud 
/home/jia/project/backend/audios/test/1249120_36929821_11511580.wav,103810,i'm not good i feel dizzy
/home/jia/project/backend/audios/test/1249120_1853182_33011030.wav,92182,i feel like the room is spinning
/home/jia/project/backend/audios/test/1249120_35408915_27401114.wav,73772,i have a hair shortage
/home/jia/project/backend/audios/test/1249120_35444693_108468134.wav,174808,my heart hurts while i'm sad  why 
/home/jia/project/backend/audios/test/1249120_40184183_11148058.wav,95618,i'm having a hard time hearing 
/home/jia/project/backend/audios/test/1249120_43402738_31017349.wav,229420,i cannot get warm no matter how much i wrap up or how high i put the heating on
/home/jia/project/backend/audios/test/1249120_36505751_55987910.wav,131116,i get an ear ache when it is cold
/home/jia/project/backend/audios/test/1249120_43620482_101587093.wav,125656,i feel pain in my neck
/home/jia/project/backend/audios/test/1249120_17632529_93605074.wav,130820,i can't sleep i have a hard cough
/home/jia/project/backend/audios/test/1249120_43719934_22444850.wav,177538,feel like something is being jabbed into my joints
/home/jia/project/backend/audios/test/1249120_39154234_64064592.wav,109272,there is a tingling sensation in my neck 
/home/jia/project/backend/audios/test/1249120_41221824_22109858.wav,65580,using hair tonic
/home/jia/project/backend/audios/test/1249120_43604449_33808272.wav,152962,after an hard working day i have foot ache
/home/jia/project/backend/audios/test/1249120_43577102_108100755.wav,145680,i can't stand with this horrible feeling in my shoulder
/home/jia/project/backend/audios/test/1249120_43883861_67210122.wav,125656,my knees ache on cold and rainy days 
/home/jia/project/backend/audios/test/1249120_40401830_13855781.wav,79234,when i wake up i am feeling cold
/home/jia/project/backend/audios/test/1249120_28006404_24153553.wav,110014,my lower back hurts but it improves if i stretch it
/home/jia/project/backend/audios/test/1249120_43951421_27115176.wav,109272,i have a pain in my trapes
/home/jia/project/backend/audios/test/1249120_44088493_50026054.wav,95618,i feel depressed when i see my hair falling out
/home/jia/project/backend/audios/test/1249120_29289135_97912133.wav,172076,my knees hurt so bad to walk that i stay sitting more than i should 
/home/jia/project/backend/audios/test/1249120_39740177_66733352.wav,229420,i feel pain in my legs muscles after i ran yesterday  i took some pain killers but it doesn't help 
/home/jia/project/backend/audios/test/1249120_35448024_72612859.wav,130820,my heart hurts while i'm sad  why 
/home/jia/project/backend/audios/test/1249120_41841195_57027955.wav,161154,after playing football  i have muscle pain with my both legs 
/home/jia/project/backend/audios/test/1249120_43402738_22269682.wav,183000,when i walk up a flight of stairs  my right knee hurts 
/home/jia/project/backend/audios/test/1249120_43316708_73916251.wav,120194,sometimes my body feels week without reason
/home/jia/project/backend/audios/test/1249120_41956733_36904155.wav,131116,what helps cuts heal faster 
/home/jia/project/backend/audios/test/1249120_30937687_63008149.wav,107042,my joints feel swollen
/home/jia/project/backend/audios/test/1249120_42554554_78595826.wav,169346,my kee is swallowing which indicates i have an infected wound
/home/jia/project/backend/audios/test/1249120_31349958_15229477.wav,51928,i break out on my face very frequently
/home/jia/project/backend/audios/test/1249120_22345789_73595252.wav,193236,the crushing sensation on my heart leaves me breathless 
/home/jia/project/backend/audios/test/1249120_43898158_66727911.wav,142040,my shoulder aches when i try to lift five pounds 
/home/jia/project/backend/audios/test/1249120_33251186_23290841.wav,128386,i feel joint pain every time i move
/home/jia/project/backend/audios/test/1249120_14353703_23465450.wav,144770,i don't do anything at home and still i feel exhausted 
/home/jia/project/backend/audios/test/1249120_42210938_95830155.wav,76504,i feel hurts in my heart
/home/jia/project/backend/audios/test/1249120_43719934_26783749.wav,112002,i feel that it's hard to breath for me specially after running or making any effort
/home/jia/project/backend/audios/test/1249120_41336418_97229139.wav,103810,every time it rains i get hives on my belly and sides 
/home/jia/project/backend/audios/test/1249120_36505751_20826154.wav,161154,all my body is in a bad case and i need a good treatment
/home/jia/project/backend/audios/test/1249120_42210938_96097644.wav,166616,i cut my foot at the pool and it breaks open every day when i walk on it 
/home/jia/project/backend/audios/test/1249120_35170334_61409555.wav,81964,my head hurts me badly
/home/jia/project/backend/audios/test/1249120_39142299_77981524.wav,208096,my shoulder hurts when i try to reach something above my head 
/home/jia/project/backend/audios/test/1249120_17632529_80819339.wav,115960,can't do any exercise  i feel weak
/home/jia/project/backend/audios/test/1249120_41203338_66240190.wav,107042,i feel pain when i think of her
/home/jia/project/backend/audios/test/1249120_36929821_71246328.wav,101080,i have a mental suffering
/home/jia/project/backend/audios/test/1249120_31349958_58012796.wav,60120,i cant sleep because of cough
/home/jia/project/backend/audios/test/1249120_43105396_81563216.wav,112002,i used to be out of breath after going up a dozen of stairs  but now i struggle to breath even when i sit down 
/home/jia/project/backend/audios/test/1249120_43604449_40645887.wav,142040,i have general discomfort in my torso 
/home/jia/project/backend/audios/test/1249120_31349958_81558426.wav,41004,i have a foot ache in winter  or when it feels cold  why 
/home/jia/project/backend/audios/test/1249120_31349958_36803194.wav,41004,i have a sharp pain in my neck
/home/jia/project/backend/audios/test/1249120_40419625_79003435.wav,154598,i felt my heart hurts when i ran for along distance
/home/jia/project/backend/audios/test/1249120_36505751_19199272.wav,281304,my daughter was bit by her cat and now her hand is sore  red and swollen and the wound is oozing liquid 
/home/jia/project/backend/audios/test/1249120_43788827_70377319.wav,276456,i am worried how cold intolerant i am  i am always shivering  even out in the sun 
/home/jia/project/backend/audios/test/1249120_41150153_24680575.wav,106540,after walking i have some pain under my foot
/home/jia/project/backend/audios/test/1249120_14353703_98831982.wav,114732,i feel a soreness in my knees when i walk
/home/jia/project/backend/audios/test/1249120_35832653_66057840.wav,122924,my neck hurts me and i can't look down or up
/home/jia/project/backend/audios/test/1249120_35154350_23863351.wav,128386,i feel dizzy and out of sight
/home/jia/project/backend/audios/test/1249120_21665495_16983539.wav,131116,i feel a sharp pain in my head when i think too hard 
/home/jia/project/backend/audios/test/1249120_22345789_73366449.wav,169458,i don't have full range of motion with my arms
/home/jia/project/backend/audios/test/1249120_43402738_80337009.wav,177538,my acne is really embarassing  it's so read 
/home/jia/project/backend/audios/test/1249120_1853182_67830309.wav,74348,i hate my acne 
/home/jia/project/backend/audios/test/1249120_43612961_41888412.wav,115960,i feel so sore in my stomach area 
/home/jia/project/backend/audios/test/1249120_41087148_35311923.wav,327724,the worst headache was during a hangover in my twenties  i sincerely thought i was going to die from brain inflammation 
/home/jia/project/backend/audios/test/1249120_2171654_88200667.wav,124876,i have shoulder pain when i try to carry my groceries 
/home/jia/project/backend/audios/test/1249120_43995026_42553005.wav,92888,i have shooting pains up and down my back 
/home/jia/project/backend/audios/test/1249120_35154350_33787995.wav,144770,i think my body temperature is very low 
/home/jia/project/backend/audios/test/1249120_18172663_29753229.wav,131116,i cannot breathe because of this dull ache below my left shoulder 
/home/jia/project/backend/audios/test/1249120_19425875_20972091.wav,177538,i have a blurry vision and i can't see in the darkness   what is the reason doctor  
/home/jia/project/backend/audios/test/1249120_43453425_84381522.wav,92888,i can t stop coughing 
/home/jia/project/backend/audios/test/1249120_40725179_89777153.wav,160542,i sliced myself deeply with a knife while i was cooking
/home/jia/project/backend/audios/test/1249120_29289135_30403542.wav,152962,i have a lot of knee pain whenever i go running 
/home/jia/project/backend/audios/test/1249120_2171654_20198863.wav,110014,i don't have full range of motion with my arms
/home/jia/project/backend/audios/test/1249120_41221824_50236996.wav,76504,my left side aches much
/home/jia/project/backend/audios/test/1249120_17632529_63897766.wav,124876,i feel a soreness in my knees when i walk
/home/jia/project/backend/audios/test/1249120_41150153_16982845.wav,136578,my sore isn't healing well and it's been like this for two weeks 
/home/jia/project/backend/audios/test/1249120_41841195_65594893.wav,213036,my son had a root canal and the dentist accidentally cut the inside of his cheek and now it will not heal 
/home/jia/project/backend/audios/test/1249120_29713479_22907697.wav,181346,my body feels weak although i take my vitamins regularly 
/home/jia/project/backend/audios/test/1249120_44111844_60150120.wav,128386,i feel really sad all the time 
/home/jia/project/backend/audios/test/1249120_43995026_87616592.wav,90156,when i eat sugar i notice my vision blurs 
/home/jia/project/backend/audios/test/1249120_30766630_100231955.wav,71376,i feel lightheaded
/home/jia/project/backend/audios/test/1249120_40401830_57687774.wav,193922,i used to be out of breath after going up a dozen of stairs  but now i struggle to breath even when i sit down 
/home/jia/project/backend/audios/test/1249120_43918153_43185823.wav,262188,i have a break in the skin inside one of my nostrils that has become infected and is now filled with pus 
/home/jia/project/backend/audios/test/1249120_15830408_37803938.wav,112002,i do not know why i feel cold
/home/jia/project/backend/audios/test/1249120_41956733_37344622.wav,158424,mr hair is falling out just by combing it 
/home/jia/project/backend/audios/test/1249120_40184183_65652309.wav,112002,when i'm tired i feel my head heavy
/home/jia/project/backend/audios/test/1249120_40401830_88379471.wav,161154,stiffness inability to look right or left except by moving the whole body
/home/jia/project/backend/audios/test/1249120_41150153_58219256.wav,294956,my mind feels very sad  as if it hurts   the way i feel in my head is awful and when i think about my break up  i cry with sadness 
/home/jia/project/backend/audios/test/1249120_43453425_25562739.wav,81964,there is a sharp pain in my calve 
/home/jia/project/backend/audios/test/1249120_43620482_70322775.wav,174808,i walk every day but now i get short of breath after going only a short way 
/home/jia/project/backend/audios/test/1249120_44101988_44355748.wav,155692,i have a problem in seeing objects it is too difficult to see
/home/jia/project/backend/audios/test/1249120_36929821_29586592.wav,79234,i have a dry skin
/home/jia/project/backend/audios/test/1249120_33251186_17498937.wav,142040,i have a lot of knee pain whenever i go running 
/home/jia/project/backend/audios/test/1249120_19425875_90287400.wav,128386,my lower back hurts but it improves if i stretch it
/home/jia/project/backend/audios/test/1249120_43755034_92591282.wav,117464,i have injured myself during the soccer match
/home/jia/project/backend/audios/test/1249120_39740177_106503510.wav,101080,my head hurts whenever i try to do something 
/home/jia/project/backend/audios/test/1249120_41150153_65784848.wav,139308,when i play sports  i have some burning sensation in my spine
/home/jia/project/backend/audios/test/1249120_15004831_77275003.wav,125656,my heart hurts when i exercise
/home/jia/project/backend/audios/test/1249120_43577102_82674022.wav,127848,it's hard to see things
/home/jia/project/backend/audios/test/1249120_15004831_21045225.wav,161154,i have tried to make massage on my foot but they still pain me
/home/jia/project/backend/audios/test/1249120_41203338_94766673.wav,130820,my neck hurts me and i can't look down or up
/home/jia/project/backend/audios/test/1249120_40663048_18495121.wav,136578,i feel weak
/home/jia/project/backend/audios/test/1249120_43665783_98876934.wav,158424,my foot hurts and i can't turn it   maybe it's broken 
/home/jia/project/backend/audios/test/1249120_43577102_66398329.wav,175402,i feel a bone on bone pain in my knees when i climb stairs 
/home/jia/project/backend/audios/test/1249120_43698316_57813247.wav,213036,i feel a bone on bone pain in my knees when i climb stairs 
/home/jia/project/backend/audios/test/1249120_41087148_19939563.wav,169346,i have pain like needles in my joints 
/home/jia/project/backend/audios/test/1249120_43172391_52170593.wav,234882,when i stand up too quickly i start to feel dizzy and light headed
/home/jia/project/backend/audios/test/1249120_42557795_23485297.wav,139308,i feel a great amount of pressure of my head 
/home/jia/project/backend/audios/test/1249120_43794413_78726785.wav,154598,i feel like l fell in hot water
/home/jia/project/backend/audios/test/1249120_15830408_33860008.wav,218498,sometimes when it is cold outside  my face hurts  especially around the pimples that are ready to pop 
/home/jia/project/backend/audios/test/1249120_39740177_99155674.wav,120194,i wake up at night feeling cold
/home/jia/project/backend/audios/test/1249120_43604449_25539778.wav,213036,it started as a tinnitus  but today the pain is throbbing and unbearable 
/home/jia/project/backend/audios/test/1249120_43856216_65385272.wav,139308,my face is all broken out with pimples 
/home/jia/project/backend/audios/test/1249120_44140394_45824439.wav,112986,i feel pain in my neck after waking up
/home/jia/project/backend/audios/test/1249120_43453425_41662801.wav,90156,when i play football i have joint pain 
/home/jia/project/backend/audios/test/1249120_40725179_107162666.wav,83266,i have a dry skin
/home/jia/project/backend/audios/test/1249120_35832653_51461433.wav,196652,chronic bone disease at the level of the doubles of the lower estremidades
/home/jia/project/backend/audios/test/1249120_43620482_70015523.wav,136578,i have a great pain in my thorax from heart injury
/home/jia/project/backend/audios/test/1249120_41150153_69933533.wav,103810,there's swelling in my neck and it hurts 
/home/jia/project/backend/audios/test/1249120_44101988_68907151.wav,98348,i feel great pain in the head
/home/jia/project/backend/audios/test/1249120_33251186_86514950.wav,221228,it feels like someone stuck a knife into my shoulder
/home/jia/project/backend/audios/test/1249120_43719934_72342755.wav,122924,i have a problem in the expiration because i have abronchial asthma
/home/jia/project/backend/audios/test/1249120_39142299_82645093.wav,112986,is pimples a skin disease 
/home/jia/project/backend/audios/test/1249120_43402738_51711840.wav,221228,every morning when i wake up my neck feels like i slept on in wrong 
/home/jia/project/backend/audios/test/1249120_20518958_23074828.wav,335898,i cut my hand a couple of weeks ago and even though i keep using an antibiotic cream it's not getting better 
/home/jia/project/backend/audios/test/1249120_15004831_103229689.wav,262188,my son had his lip pierced and it is swollen and the skin inside on his lip is grey and looks infected 
/home/jia/project/backend/audios/test/1249120_35408915_95188239.wav,125656,i sliced myself deeply with a knife while i was cooking
/home/jia/project/backend/audios/test/1249120_39154234_36446644.wav,128386,when i eat sugar i notice my vision blurs 
/home/jia/project/backend/audios/test/1249120_39675900_25967632.wav,128386,i feel pain inside and i can not identify it
/home/jia/project/backend/audios/test/1249120_43856216_59977535.wav,284034,my husband left me for another woman  my heart hurts so badly to the point i can't eat or sleep 
/home/jia/project/backend/audios/test/1249120_42554554_85199635.wav,87426,i have severe dry cough
/home/jia/project/backend/audios/test/1249120_39142299_39722344.wav,214040,even if the temperature is high in the house   my body is always cold
/home/jia/project/backend/audios/test/1249120_21665495_43166166.wav,131116,there are some pimples on my face that bother me a lot
/home/jia/project/backend/audios/test/1249120_43620482_26830724.wav,76504,my neck feels stiff
/home/jia/project/backend/audios/test/1249120_43665783_63152777.wav,196652,i think there's something wrong with my wound  it does not seem to heal like it should 
/home/jia/project/backend/audios/test/1249120_39154234_59805958.wav,95618,in the morning my respiration is loud 
/home/jia/project/backend/audios/test/1249120_39142299_34900468.wav,228900,i hit my head at the basketball game   could i have a concussion 
/home/jia/project/backend/audios/test/1249120_43855932_103783923.wav,177538,i used alot of pain killer to get better but i still feel the same back pain
/home/jia/project/backend/audios/test/1249120_30766630_42333637.wav,133792,i'm not feeling good i get infection wound
/home/jia/project/backend/audios/test/1249120_13842059_30159617.wav,120194,my foot hurts me a lot of playing football
/home/jia/project/backend/audios/test/1249120_33251186_36756300.wav,259458,the nerves were so damaged during the operation on my ankle that i cannot stand being touched on the scar 
/home/jia/project/backend/audios/test/1249120_35444693_61506647.wav,185730,my body aches on the inside between my hips and shoulders 
/home/jia/project/backend/audios/test/1249120_43620482_107449389.wav,136578,i was kicked in the head playing soccer last night 
/home/jia/project/backend/audios/test/1249120_39142299_88988327.wav,315094,my husband left me for another woman  my heart hurts so badly to the point i can't eat or sleep 
/home/jia/project/backend/audios/test/1249120_43402738_64311778.wav,103810,something dark is there on my arm
/home/jia/project/backend/audios/test/1249120_44093933_96635445.wav,147500,my acne is really embarassing  it's so read 
/home/jia/project/backend/audios/test/1249120_43453425_19166861.wav,177538,i made lots and lots of analysis to know the main reason for my stomach ache
/home/jia/project/backend/audios/test/1249120_43951421_43718975.wav,81964,i feel suicidal 
/home/jia/project/backend/audios/test/1249120_43620482_11667346.wav,106540,i feel dizzy after doing a muscular effort 
/home/jia/project/backend/audios/test/1249120_31349958_65247456.wav,60120,my arm hurts when i stretch
/home/jia/project/backend/audios/test/1249120_43402738_89233361.wav,112002,my acne itches and oozes 
/home/jia/project/backend/audios/test/1249120_36505751_97495089.wav,120194,i've been feeling very sad lately
/home/jia/project/backend/audios/test/1249120_35154350_82527226.wav,144770,my foot hurts me a lot of playing football
/home/jia/project/backend/audios/test/1249120_43951421_54170269.wav,84696,i have a dry skin
/home/jia/project/backend/audios/test/1249120_38548574_11196558.wav,62850,the pain feels like it's right below the skin
/home/jia/project/backend/audios/test/1249120_41203338_78547912.wav,219984,i walk every day but now i get short of breath after going only a short way 
/home/jia/project/backend/audios/test/1249120_35154350_45321927.wav,125656,i complain alot with skin allergy
/home/jia/project/backend/audios/test/1249120_39154234_31560381.wav,207576,i have a dull ache in  my lower back which makes it difficult to move
/home/jia/project/backend/audios/test/1249120_35154350_43547521.wav,166616,i feel pain in my right shoulder after the tennis match 
/home/jia/project/backend/audios/test/1249120_39154234_86864446.wav,169346,when i get out of bed in the morning my body feels very weak 
/home/jia/project/backend/audios/test/1249120_28006404_29192822.wav,107042,i have shooting pain in my kneecap after working out 
/home/jia/project/backend/audios/test/1249120_13842059_39765754.wav,92888,the acne was causing me to feel embarrassed 
/home/jia/project/backend/audios/test/1249120_43453425_18606455.wav,106540,i feel so sore in my stomach area 
/home/jia/project/backend/audios/test/1249120_42557795_109918326.wav,106540,i'm having a hard time hearing 
/home/jia/project/backend/audios/test/1249120_41150153_51803227.wav,87426,i have constant stomach pain and bloating 
/home/jia/project/backend/audios/test/1249120_43918153_81915360.wav,112002,i have a hair shortage
/home/jia/project/backend/audios/test/1249120_35832653_13438612.wav,95618,i feel pain in my neck while i'm working 
/home/jia/project/backend/audios/test/1249120_43788827_105541974.wav,71376,i can hardly breathe
/home/jia/project/backend/audios/test/1249120_43620482_80114632.wav,158424,sometimes i feel like a claw on my chest that leaves me breathless 
/home/jia/project/backend/audios/test/1249120_43995026_72783981.wav,62850,my hair is falling out in bunches 
/home/jia/project/backend/audios/test/1249120_38202325_27202090.wav,98348,i was playing soccer and i twisted my ankle
/home/jia/project/backend/audios/test/1249120_43855932_96846240.wav,122924,my foot had been aching since last tuesday 
/home/jia/project/backend/audios/test/1249120_38202325_35013036.wav,177538,when i tried to be warm and wear more clothes i found that i was still cold
/home/jia/project/backend/audios/test/1249120_44091626_70120359.wav,229420,my son got a tattoo several weeks ago and the skin around it is raised and hot and it looks infected 
/home/jia/project/backend/audios/test/1249120_33905644_63681320.wav,183000,i hit myself and the would doesn't want to heal
